"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"SEA88LA029","ACC","40765","1987-12-07T14:10:00Z","METLAKATLA","Alaska","United States",,"N17597","500","false","Aviation","DirectorBrief","1989-02-14T05:00:00Z",,"Minor","0","0","1","",,,"55.139201999999997","-131.489349","de Havilland","DHC-2 MK1","AIR","MTM","METLAKATLA SEAPLANE","false","1","REC","SCHD","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/40765/pdf"
"ANC88DAG01","ACC","4933","1987-12-06T18:55:00Z","ATMAUTLUAK","Alaska","United States",,"N73503","00599","false","Aviation","DirectorBrief","1988-12-27T05:00:00Z",,"None","0","0","0","",,,"60.810969999999998","-161.85005100000001","CESSNA","207A","AIR","ATM","ATMAUTLAUK","false","1","REC","SCHD","UNK","135","Substantial","VMC","RYAN AIR SERVICE, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/4933/pdf"
"BFO88IA012","INC","11381","1987-12-05T14:45:00Z","BALTIMORE","Maryland","United States",,"N924L, N9418N","47324, 28R-35130","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"39.170703000000003","-76.669128000000001","MCDONNELL DOUGLAS, PIPER","DC-9-32, PA-28R","AIR, AIR","BWI","","false, false","2, 1","TF, REC","SCHD","UNK, PERS","121, 091","None, None","VMC","TWA, RICHARD DREWYER, MD",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/11381/pdf"
"MIA88IA052","INC","32047","1987-12-03T15:15:00Z","VICKSBURG","Mississippi","United States",,"N3012W","TH364","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"32.319873000000001","-90.869215999999994","BEECH","58","AIR","NONE","EAGLE LAKE","false","2","REC","NSCH","UNK","135","Minor","VMC","BATON ROUGE AIR CHARTER, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/32047/pdf"
"FTW88IA037","INC","22567","1987-12-03T13:34:00Z","HOUSTON","Texas","United States",,"N571PE","21264","false","Aviation","DirectorBrief","1989-11-28T05:00:00Z",,"None","0","0","0","IMPROPER DRILLING OF THE CROSS HOLE IN THE SLAT TRACK BEARING BOLT, WHICH LED TO ITS FAILURE FROM FATIGUE CRACKING.",,,,,"BOEING","727-243","AIR","IAH","HOUSTON INTERCONTINENTAL","false","3","TF","SCHD","UNK","121","Minor","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/22567/pdf"
"SEA88LA026","ACC","40762","1987-11-30T16:10:00Z","FUNTER BAY","Alaska","United States",,"N9303R","U20606829","false","Aviation","DirectorBrief","1988-12-27T05:00:00Z",,"None","0","0","0","",,,"58.579836999999998","-134.76911899999999","CESSNA","206","AIR","","","false","1","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/40762/pdf"
"LAX88FA057","ACC","25793","1987-11-25T13:42:00Z","LOS ANGELES","California","United States",,"N383AU","23700","false","Aviation","DirectorBrief","1989-07-03T04:00:00Z",,"Serious","0","1","1","",,,"33.949725999999998","-118.400009","BOEING","737-387","AIR","LAX","LOS ANGELES","false","2","TF","SCHD","UNK","121","None","VMC","USAIR",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/25793/pdf"
"MIA88LA043","ACC","32096","1987-11-20T16:00:00Z","SAN JUAN","Puerto Rico",,,"N4111P","638-4","false","Aviation","DirectorBrief","1989-02-24T05:00:00Z",,"None","0","0","0","",,,,,"NORTH AMERICAN","500","AIR","SJU","LUIZ MUNOZ MARIN INT'L","false","2","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/32096/pdf"
"LAX88LA051","ACC","25911","1987-11-20T12:24:00Z","HONOLULU","Hawaii","United States",,"N27512","217852035","false","Aviation","DirectorBrief","1989-05-26T04:00:00Z",,"Minor","0","0","1","",,,"21.349060999999999","-157.87982099999999","PIPER","PA-31-350","AIR","HNL","","false","2","REC","SCHD","UNK","135","Substantial","VMC","AIRTOUR ACQUISITION CORP.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/25911/pdf"
"ANC88LA017","ACC","4976","1987-11-18T14:15:00Z","ATMAUTLUAK","Alaska","United States",,"N9370F","2080031","false","Aviation","DirectorBrief","1988-10-06T04:00:00Z",,"None","0","0","0","",,,,,"CESSNA","208","AIR","08AK","ATMAUTLWAK","false","1","TP","SCHD","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/4976/pdf"
"SEA88IA019","INC","40738","1987-11-17T08:30:00Z","PORT ANGELES","Washington","United States",,"N806BA","R-116","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"47.990921","-123.250457","BEECH","99-A","AIR","CLM","WILLIAM FAIRCHILD INT'L","false","2","TP","SCHD","UNK","135","Minor","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/40738/pdf"
"DCA88MA004","ACC","15891","1987-11-15T15:15:00Z","DENVER","Colorado","United States","AAR8809","N626TX","45726","true","Aviation","DirectorBrief","1989-05-19T04:00:00Z",,"Fatal","28","28","25","",,,"39.760677000000001","-104.91948600000001","MCDONNELL DOUGLAS","DC-9-14","AIR","DEN","STAPLETON INTERNATIONAL","false","2","TF","SCHD","UNK","121","Destroyed","IMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/15891/pdf"
"ATL88IA037","INC","7626","1987-11-15T12:00:00Z","CLEVELAND","Ohio","United States",,"N8988E","47098","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,,,"DOUGLAS","DC-9-31","AIR","","","false","2","TF","SCHD","UNK","121","Minor","VMC","EASTERN AIRLINES, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/7626/pdf"
"MIA88FA032","ACC","31994","1987-11-11T21:46:00Z","ATLANTIC OCEAN","Atlantic Ocean",,,"N813PA","449","false","Aviation","DirectorBrief","1989-03-31T05:00:00Z",,"Serious","0","3","32","",,,,,"Airbus Industrie","A310","AIR","","","false","2","TF","SCHD","UNK","121","Minor","VMC","PAN AMERICAN WORLD AIRWAYS",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31994/pdf"
"ATL88LA034","ACC","7674","1987-11-10T20:45:00Z","RALEIGH","North Carolina","United States",,"N315DL","23087","false","Aviation","DirectorBrief","1989-02-14T05:00:00Z",,"Serious","0","1","0","",,,,,"BOEING","737-232","AIR","","","false","2","TF","SCHD","UNK","121","None","IMC","DELTA AIR LINES, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/7674/pdf"
"MIA88IA028","INC","32046","1987-11-06T18:41:00Z","GULFPORT","Mississippi","United States",,"N6724D","U215","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,,,"BEECH","99","AIR","GPT","GULFPORT BILOXI REGIONAL","false","2","TP","SCHD","UNK","135","Minor","VMC","AIR NEW ORLEANS",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/32046/pdf"
"NYC88LA035","ACC","36059","1987-11-06T14:45:00Z","NEW BEDFORD","Massachusetts","United States",,"N8384Q","U2063245","false","Aviation","DirectorBrief","1989-06-16T04:00:00Z",,"None","0","0","0","",,,,,"CESSNA","U206F","AIR","","","false","1","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/36059/pdf"
"SEA88MA015","ACC","40902","1987-11-04T23:40:00Z","BELLINGHAM","Washington","United States",,"N4178Q","0078","false","Aviation","DirectorBrief","1989-01-19T05:00:00Z",,"Fatal","4","0","0","",,,"48.730742999999997","-122.480278","CESSNA","310N","AIR","BLI","BELLINGHAM INTL","false","2","REC","NSCH","UNK","135","Destroyed","VMC","CASCADE FLIGHT SCHOOL",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/40902/pdf"
"MIA88LA026","ACC","32082","1987-11-03T22:05:00Z","ORLANDO","Florida","United States",,"N888DJ","067","false","Aviation","DirectorBrief","1989-02-14T05:00:00Z",,"None","0","0","0","",,,"28.419751999999999","-81.299118000000007","Learjet","35A","AIR","MCO","ORLANDO INTL","false","2","TF","NSCH","UNK","135","Substantial","IMC","BIZJET, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/32082/pdf"
"MIA88IA055","INC","32048","1987-11-01T18:12:00Z","NEWARK","New Jersey","United States",,"N806NY, N577PE","49260, 21270","false","Aviation","DirectorBrief","1988-09-12T04:00:00Z",,"None","0","0","0","",,,,,"MCDONNELL DOUGLAS, BOEING","DC-9-82, 727-243","AIR, AIR","EWR","NEWARK INTL","false, false","2, 3","TF, TF","SCHD, SCHD","UNK, UNK","121, 121","None, None","VMC","CONTINENTAL AIRLINES, CONTINENTAL AIRLINES INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/32048/pdf"
"MIA88IA020","INC","32044","1987-10-27T22:03:00Z","ST CROIX",,,,"N375PA, N80617","20875, 20865","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,,,"BOEING, DOUGLAS","727-214, DC-3","AIR, AIR","STX","ALEXANDER HAMILTON","false, false","3, 2","TF, REC","SCHD, NSCH","UNK, UNK","121, 135","None, None","VMC","PAN AMERICAN WORLD AIRWAYS, CARIB AIR CARGO",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/32044/pdf"
"NYC88LA013","ACC","36038","1987-10-21T10:30:00Z","BEVERLY","Massachusetts","United States",,"N9249Y","31-324","false","Aviation","DirectorBrief","1989-06-07T04:00:00Z",,"None","0","0","0","",,,,,"PIPER","PA-31-310","AIR","BVY","BEVERLY MUNI","false","2","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/36038/pdf"
"NYC88LA011","ACC","36035","1987-10-18T18:15:00Z","NANTUCKET","Massachusetts","United States",,"N6344X","402B1212","false","Aviation","DirectorBrief","1989-06-07T04:00:00Z",,"None","0","0","0","",,,,,"CESSNA","402B","AIR","ACK","NANTUCKET","false","2","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/36035/pdf"
"MIA88IA011","INC","32043","1987-10-15T16:50:00Z","MAYAGUEZ","Puerto Rico",,,"N436CA","287","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,,,"CASA","C-212-200","AIR","MAZ","MAYAGUEZ","false","2","TP","SCHD","UNK","135","Minor","VMC","EXECUTIVE AIR CHARTER, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/32043/pdf"
"ANC88LA006","ACC","4968","1987-10-14T12:10:00Z","TIN CITY","Alaska","United States",,"N91021","20700014","false","Aviation","DirectorBrief","1988-10-07T04:00:00Z",,"Minor","0","0","5","",,,,,"CESSNA","207A","AIR","","","false","1","REC","NSCH","UNK","135","Substantial","IMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/4968/pdf"
"LAX88IA009","INC","25871","1987-10-09T12:05:00Z","ONTARIO","California","United States",,"N413AA","49324","false","Aviation","DirectorBrief","1989-11-28T05:00:00Z",,"None","0","0","0","FAILURE OF THE GENERAL AVIATION AIRCRAFT TO VISUALLY IDENTIFY THE TRANSPORT AIRCRAFT. FACTURES CONTRIBUTING TO THE INCIDENT WERE: FAILURE OF THE GENERAL AVIAITON AIRCRAFT TO ESTABLISH COMMUNICATIONS WITH ATC PRIOR TO ENTERING THE ARSA AND MAINTAINING A POOR LOOKOUT.",,,"34.020915000000002","-117.579444","MCDONNELL DOUGLAS","DC-9-82","AIR","ONT","ONTARIO","false","2","TF","SCHD","UNK","121","None","VMC","AMERICAN AIRLINES, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/25871/pdf"
"BFO88IA001","INC","11380","1987-10-03T11:00:00Z","BALTIMORE","Maryland","United States",,"N288N","11054","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"39.170603999999997","-76.670135000000002","FOKKER","F-28-MK-1000","AIR","BWI","BALTIMORE-WASHINGTON","false","2","TJ","SCHD","UNK","121","Minor","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/11380/pdf"
"MKC87LA183","ACC","34449","1987-09-30T14:30:00Z","AMES","Iowa","United States",,"N2UE","0022","false","Aviation","DirectorBrief","1989-02-14T05:00:00Z",,"None","0","0","0","",,,"42.020029999999998","-93.620086000000001","CESSNA","401","AIR","","","false","2","REC","NSCH","UNK","135","Substantial","VMC","JET AIR, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/34449/pdf"
"MIA87LA265","ACC","31973","1987-09-30T12:48:00Z","SAN JUAN","Puerto Rico",,,"N436CA","287","false","Aviation","DirectorBrief","1989-01-11T05:00:00Z",,"Serious","0","1","0","",,,,,"CASA","212-200","AIR","SJU","LUTZ MUNOZ MARIN INT'L","false","2","TP","SCHD","UNK","135","None","VMC","EXECUTIVE AIR CHARTER,INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31973/pdf"
"MIA87IA264","INC","31805","1987-09-29T19:18:00Z","HAMPTON","New York","United States",,"N8864E, USAF","20626, ","false","Aviation","DirectorBrief","1989-11-15T05:00:00Z",,"None","0","0","0","",,,"40.709659000000002","-73.549850000000006","BOEING, LOCKHEED","727-225, C-141","AIR, AIR","","","false, false","3, 4","TF, TF","SCHD, UNK","UNK, UNK","121, ARMF","None, None","VMC",", USAF",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31805/pdf"
"SEA87FA190","ACC","40538","1987-09-21T21:10:00Z","HAILEY","Idaho","United States",,"N2545S","61324","false","Aviation","DirectorBrief","1988-10-07T04:00:00Z",,"Fatal","3","0","0","",,,"43.570140000000002","-114.209625","CESSNA","T210L","AIR","","","false","1","REC","NSCH","UNK","135","Destroyed","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/40538/pdf"
"ANC87LA162","ACC","4924","1987-09-19T10:40:00Z","100MI S.KNG SLM","Alaska","United States",,"N756TT","U20604350","false","Aviation","DirectorBrief","1988-10-06T04:00:00Z",,"None","0","0","0","",,,,,"CESSNA","206G","AIR","","","false","1","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/4924/pdf"
"NYC87FA257","ACC","30516","1987-09-17T15:40:00Z","PITTSBURGH","Pennsylvania","United States",,"N774AL","22984","false","Aviation","DirectorBrief","1989-05-16T04:00:00Z",,"Serious","0","1","0","",,,,,"BOEING","727-200","AIR","","","false","3","TF","SCHD","UNK","121","None","VMC","USAIR",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/30516/pdf"
"MIA87FA248","ACC","31780","1987-09-15T20:36:00Z","TULSA","Oklahoma","United States",,"N8857E","20619","false","Aviation","DirectorBrief","1988-12-27T05:00:00Z",,"None","0","0","0","",,,"36.190913999999999","-95.909178999999995","BOEING","727","AIR","TUL","TULSA INT'L","false","3","TF","SCHD","UNK","121","Substantial","VMC","EASTERN AIRLINES,INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31780/pdf"
"MIA87LA247","ACC","31964","1987-09-15T13:37:00Z","TAMPA","Florida","United States",,"N211PD","BB300","false","Aviation","DirectorBrief","1988-10-07T04:00:00Z",,"None","0","0","0","",,,"27.999929000000002","-82.379958999999999","BEECH","200","AIR","TPA","TAMPA","false","2","TP","NSCH","UNK","135","Substantial","VMC","HOLIDAY AIR",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31964/pdf"
"ATL87FA250","ACC","7318","1987-09-07T20:25:00Z","ATLANTA","Georgia","United States",,"N407MX","636","false","Aviation","DirectorBrief","1988-12-27T05:00:00Z",,"Minor","0","0","2","",,,,,"BRITISH AEROSPACE","3101","AIR","ATL","HARTSFIELD ATL. INT'L","false","2","TP","SCHD","UNK","135","Substantial","VMC","METRO EXPRESS",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/7318/pdf"
"MIA87LA238","ACC","31958","1987-09-02T15:25:00Z","ST THOMAS",,,,"N111UA","1370-43","false","Aviation","DirectorBrief","1989-01-11T05:00:00Z",,"None","0","0","0","",,,,,"AERO COMMANDER","680FL","AIR","STT","CYRIL E. KING","false","2","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31958/pdf"
"CHI87LA200","ACC","13815","1987-09-02T12:15:00Z","APPLETON","Wisconsin","United States",,"N9168N","11068","false","Aviation","DirectorBrief","1988-10-25T04:00:00Z",,"None","0","0","0","",,,"44.260500999999998","-88.389915000000002","AERO COMMANDER","690","AIR","ATW","OUTAGAMIE COUNTY","false","2","TP","NSCH","UNK","135","Substantial","VMC","MAXAIR",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/13815/pdf"
"MIA87IA237","INC","31802","1987-09-02T12:10:00Z","TAMPA","Florida","United States",,"N844AA","20985","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"Minor","0","0","4","",,,"27.960594","-82.489410000000007","BOEING","727-223","AIR","TPA","TAMPA","false","3","TJ","SCHD","UNK","121","Minor","VMC","AMERICAN AIRLINES",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31802/pdf"
"ATL87FA240","ACC","7314","1987-08-25T15:46:00Z","ATLANTA","Georgia","United States",,"N720DA","193C1136","false","Aviation","DirectorBrief","1989-01-11T05:00:00Z",,"None","0","0","0","",,,,,"LOCKHEED","L-1011-385-1","AIR","ATL","ATL. HARTSFIELD INTL. APT","false","3","TF","SCHD","UNK","121","Substantial","VMC","DELTA AIRLINES,INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/7314/pdf"
"MIA87IA229","INC","31801","1987-08-23T17:42:00Z","W.PALM BEACH","Florida","United States",,"N3767C","402B0617","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"26.660471999999999","-80.089859000000004","CESSNA","402B","AIR","PBI","WEST PALM BEACH","false","2","REC","SCHD","UNK","135","Minor","VMC","CHANDELLE AVIATION,INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31801/pdf"
"DCA87MA046","ACC","15885","1987-08-16T20:45:00Z","ROMULUS","Michigan","United States","AAR8805","N312RC","48090","true","Aviation","DirectorBrief","1989-04-28T04:00:00Z",,"Fatal","156","2","4","",,,"42.229624999999999","-83.389617000000001","MCDONNELL DOUGLAS","DC-9-82","AIR","DTW","DETROIT METRO WAYNE CNTY","false","2","TF","SCHD","UNK","121","Destroyed","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/15885/pdf"
"MIA87WA225","INC","31981","1987-08-14T14:35:00Z","BIMINI",,"Bahamas",,"N2969","J-27","false","Aviation","",,,"None","0","0","0",,,,,,"GRUMMAN","G-73-T","AIR","","","false","2",,"SCHD","UNK","135","None","VMC","",,"N/A",,"Prelim","","None"
"SEA87FA162","ACC","40531","1987-08-12T13:21:00Z","KETCHIKAN","Alaska","United States",,"N58318, N73WS","590499D, 18501645","false","Aviation","DirectorBrief","1989-01-19T05:00:00Z",,"Fatal","2","0","0","",,,"55.609397000000001","-131.58049","HUGHES, CESSNA","369D, 185E","HELI, AIR","KTN","KETCHIKAN INTL","false, false","1, 1","TS, REC","NSCH","UNK, UNK","091, 135","Destroyed, Substantial","VMC","TEMSCO HELICOPTERS, KETCHIKAN AIR SERVICE",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/40531/pdf"
"LAX87IA304","INC","25439","1987-08-11T19:00:00Z","SANTA MONICA","California","United States",,"N754UA","19707","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,,,"BOEING","737","AIR","","","false","2","TF","SCHD","UNK","121","None","VMC","AMERICAN AIRLINES, INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/25439/pdf"
"CHI87FA191","ACC","13653","1987-08-09T13:40:00Z","MILWAUKEE","Wisconsin","United States",,"N425K","LJ-318","false","Aviation","DirectorBrief","1988-12-27T05:00:00Z",,"None","0","0","0","",,,"42.980620999999999","-87.899276","BEECH","B90","AIR","MKE","GENERAL MITCHELL","false","2","TP","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/13653/pdf"
"CHI87IA188","INC","13672","1987-08-08T14:25:00Z","CHICAGO","Illinois","United States",,"CGYNE, N20AT","22345, 109","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,,,"BOEING, CESSNA","727-233, 650","AIR, AIR","PWK","PALWAUKEE","false, false","3, 2","TF, TF","SCHD","UNK, EXEC","129, 091","None, None","IMC",", ",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/13672/pdf"
"LAX87IA303","INC","25438","1987-08-07T11:27:00Z","LOS ANGELES","California","United States",,"J8163","","false","Aviation","DirectorBrief","1989-11-28T05:00:00Z",,"None","0","0","0","",,,"33.949485000000003","-118.400436","BOEING","747-300","AIR","LAX","LOS ANGELES INTL","false","4","TF","SCHD","UNK","129","None","VMC","JAPAN AIRLINES",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/25438/pdf"
"LAX87FA290","ACC","25414","1987-08-04T12:19:00Z","PALMDALE","California","United States",,"N931MA, N737EV","169, 17269369","false","Aviation","DirectorBrief","1989-06-07T04:00:00Z",,"None","0","0","0","",,,"34.520125999999998","-118.080924","de Havilland, CESSNA","DHC-6, 172N","AIR, AIR","PMD","PALMDALE","false, false","2, 1","TP, REC","SCHD","UNK, PERS","135, 091","Substantial, Substantial","VMC","RESORT COMMUTER INC., VENCO PACIFIC AVIATION",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/25414/pdf"
"DEN87IA207","INC","17140","1987-08-03T12:40:00Z","DENVER","Colorado","United States",,"N966C","0117","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"39.760745999999997","-104.92047100000001","Airbus Industrie","A-300-B4-203","AIR","DEN","STAPLETON INT'L","false","2","TF","SCHD","UNK","121","Minor","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/17140/pdf"
"DEN87LA212","ACC","17295","1987-07-28T15:30:00Z","CUBA","New Mexico","United States",,"N1648T","414-0428","false","Aviation","DirectorBrief","1988-10-25T04:00:00Z",,"None","0","0","0","",,,"36.019088000000004","-106.95090399999999","CESSNA","414","AIR","","","false","2","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/17295/pdf"
"MIA87LA214","ACC","31947","1987-07-24T23:00:00Z","MIAMI","Florida","United States",,"LVOPA","22593","false","Aviation","DirectorBrief","1988-08-31T04:00:00Z",,"None","0","0","0","",,,"25.81907","-80.299339000000003","BOEING","747-287B","AIR","MIA","MIAMI INTERNATIONAL","false","4","TF","SCHD","UNK","129","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31947/pdf"
"MIA87IA204","INC","31800","1987-07-11T18:38:00Z","WASHINGTON","District of Columbia","United States",,"N8892Z","21861","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"38.909255000000002","-77.020567999999997","BOEING","727-225","AIR","DCA","WASHINGTON NATIONAL","false","3","TF","SCHD","UNK","121","Minor","IMC","EASTERN AIR LINES",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/31800/pdf"
"SEA87LA163","ACC","40675","1987-07-09T10:00:00Z","MCCALL","Idaho","United States",,"N6385H","20700505","false","Aviation","DirectorBrief","1988-11-29T05:00:00Z",,"None","0","0","0","",,,"44.259692999999999","-114.969825","CESSNA","T-207","AIR","","","false","1","REC","NSCH","UNK","135","Substantial","VMC","",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/40675/pdf"
"ATL87IA201","INC","7338","1987-07-07T00:58:00Z","FRANKFORT","Kentucky","United States",,"N324DL","23069","false","Aviation","DirectorBrief","1989-07-10T04:00:00Z",,"None","0","0","0","",,,"38.190669999999997","-84.859436000000002","BOEING","737-232","AIR","FFT","CAPITAL CITY AIRPORT","false","2","TF","SCHD","UNK","121","None","VMC","DELTA AIRLINES,INC.",,"Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/7338/pdf"
